"Actions","Effects","True k","Learning k","Effect-wise precision","Effect-wise recall","Parent pattern precision","Parent pattern recall","Log posterior","Log likelihood","File"
10,1000,5,2,1,1,0.363636363636364,0.19047619047619,-37.429947750237,4244.30362170864,"rdata/model-10-5-5-2.RData"
10,1000,5,3,1,1,0.363636363636364,0.19047619047619,-37.429947750237,4244.30362170864,"rdata/model-10-5-5-3.RData"
10,1000,5,4,1,1,0.363636363636364,0.19047619047619,-49.9065970003161,12732.9108651259,"rdata/model-10-5-5-4.RData"
10,1000,5,5,1,1,0.363636363636364,0.19047619047619,-49.9065970003161,14369.8104647751,"rdata/model-10-5-5-5.RData"
10,1000,5,6,1,1,0.363636363636364,0.19047619047619,-62.3832462503951,12732.9108651259,"rdata/model-10-5-5-6.RData"
10,1000,5,7,1,1,0.363636363636364,0.19047619047619,-49.9065970003161,16977.2144868346,"rdata/model-10-5-5-7.RData"
10,1000,5,8,1,1,0.363636363636364,0.19047619047619,-62.3832462503951,21221.5181085432,"rdata/model-10-5-5-8.RData"
10,1000,5,1,1,1,0.7,0.35,-12.476649250079,4479.52149764338,"rdata/model-10-5-6-1.RData"
10,1000,5,2,1,1,0.7,0.35,-24.953298500158,8959.04299528676,"rdata/model-10-5-6-2.RData"
10,1000,5,1,1,1,0.6,0.272727272727273,-12.476649250079,4304.45154123206,"rdata/model-10-5-7-1.RData"
10,1000,5,2,1,1,0.636363636363636,0.318181818181818,-24.953298500158,4304.45154123206,"rdata/model-10-5-7-2.RData"
10,1000,5,1,0.964556962025316,1,0.8,0.258064516129032,-20.7944154167984,4116.56743057409,"rdata/model-10-5-8-1.RData"
10,1000,5,1,1,1,0.4,0.285714285714286,-12.476649250079,4620.20689418158,"rdata/model-10-5-9-1.RData"
10,1000,5,2,1,1,0.4,0.285714285714286,-37.429947750237,9240.41378836316,"rdata/model-10-5-9-2.RData"
25,1000,1,1,1,1,0.0714285714285714,1,-399.252776002528,52715.1527332544,"rdata/model-25-1-1-1.RData"
25,1000,1,2,1,1,0.0476190476190476,1,-499.065970003161,104290.061466605,"rdata/model-25-1-1-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,-399.252776002528,156423.539469246,"rdata/model-25-1-1-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,-465.794905336283,209989.03891304,"rdata/model-25-1-1-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,-365.981711335651,261454.582912339,"rdata/model-25-1-1-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,-499.065970003161,247147.33006137,"rdata/model-25-1-1-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,-465.794905336283,312792.069339969,"rdata/model-25-1-1-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,-365.981711335651,256514.487829946,"rdata/model-25-1-1-8.RData"
25,1000,1,4,1,1,0.0384615384615385,1,-432.523840669406,213039.608425688,"rdata/model-25-1-10-4.RData"
25,1000,1,1,1,1,0.0769230769230769,1,-432.523840669406,54512.7662734497,"rdata/model-25-1-2-1.RData"
25,1000,1,2,1,1,0.0416666666666667,1,-432.523840669406,108388.176733076,"rdata/model-25-1-2-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,-499.065970003161,161694.422964808,"rdata/model-25-1-2-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,-465.794905336283,216925.438353324,"rdata/model-25-1-2-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,-432.523840669406,216559.401930417,"rdata/model-25-1-2-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,-399.252776002528,324073.726272936,"rdata/model-25-1-2-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,-432.523840669406,323191.923935065,"rdata/model-25-1-2-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,-465.794905336283,272412.551263944,"rdata/model-25-1-2-8.RData"
25,1000,1,1,1,1,0.0714285714285714,1,-399.252776002528,54255.6898548568,"rdata/model-25-1-3-1.RData"
25,1000,1,2,1,1,0.0416666666666667,1,-465.794905336283,107805.763323417,"rdata/model-25-1-3-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,-432.523840669406,161621.605331613,"rdata/model-25-1-3-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,-465.794905336283,216732.120407582,"rdata/model-25-1-3-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,-399.252776002528,215555.643771945,"rdata/model-25-1-3-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,-432.523840669406,323364.614788813,"rdata/model-25-1-3-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,-432.523840669406,376629.844402624,"rdata/model-25-1-3-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,-365.981711335651,265898.270643531,"rdata/model-25-1-3-8.RData"
25,1000,1,1,1,1,0.0666666666666667,1,-365.981711335651,53942.4737387006,"rdata/model-25-1-4-1.RData"
25,1000,1,2,1,1,0.04,1,-399.252776002528,106721.340309244,"rdata/model-25-1-4-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,-432.523840669406,159753.290809296,"rdata/model-25-1-4-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,-465.794905336283,214782.219171191,"rdata/model-25-1-4-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,-465.794905336283,215769.894954802,"rdata/model-25-1-4-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,-365.981711335651,319607.312110301,"rdata/model-25-1-4-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,-465.794905336283,319439.932631154,"rdata/model-25-1-4-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,-432.523840669406,299213.382759015,"rdata/model-25-1-4-8.RData"
25,1000,1,1,1,1,0.0769230769230769,1,-432.523840669406,52830.0836611337,"rdata/model-25-1-5-1.RData"
25,1000,1,2,1,1,0.0416666666666667,1,-432.523840669406,104671.252060039,"rdata/model-25-1-5-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,-399.252776002528,156489.763512516,"rdata/model-25-1-5-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,-432.523840669406,210468.851188481,"rdata/model-25-1-5-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,-365.981711335651,262431.985886946,"rdata/model-25-1-5-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,-432.523840669406,263017.146057453,"rdata/model-25-1-5-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,-332.710646668774,261154.200137055,"rdata/model-25-1-5-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,-465.794905336283,299039.326858137,"rdata/model-25-1-5-8.RData"
25,1000,1,2,1,0.998372797665806,0.0869565217391304,0.666666666666667,-446.386784280605,100823.962150834,"rdata/model-25-1-7-2.RData"
25,1000,1,1,1,1,0.0769230769230769,1,-432.523840669406,55595.8566511109,"rdata/model-25-1-8-1.RData"
25,1000,2,1,1,1,0.0952380952380952,1,-166.355323334387,27036.3891447722,"rdata/model-25-2-1-1.RData"
25,1000,2,2,1,1,0.08,1,-166.355323334387,53475.8385263627,"rdata/model-25-2-1-2.RData"
25,1000,2,3,1,1,0.0769230769230769,1,-199.626388001264,79993.2030788294,"rdata/model-25-2-1-3.RData"
25,1000,2,4,1,1,0.0769230769230769,1,-199.626388001264,80819.4090009094,"rdata/model-25-2-1-4.RData"
25,1000,2,5,1,1,0.0769230769230769,1,-232.897452668142,107250.317968441,"rdata/model-25-2-1-5.RData"
25,1000,2,6,1,1,0.0769230769230769,1,-199.626388001264,106961.882174494,"rdata/model-25-2-1-6.RData"
25,1000,2,7,1,1,0.0769230769230769,1,-199.626388001264,106658.940936261,"rdata/model-25-2-1-7.RData"
25,1000,2,8,1,1,0.0769230769230769,1,-232.897452668142,80964.288217613,"rdata/model-25-2-1-8.RData"
25,1000,2,1,1,1,0.0476190476190476,0.5,-166.355323334387,26986.3691510829,"rdata/model-25-2-2-1.RData"
25,1000,2,2,1,1,0.0384615384615385,0.5,-199.626388001264,47015.8428259061,"rdata/model-25-2-2-2.RData"
25,1000,2,3,1,1,0.0384615384615385,0.5,-166.355323334387,79791.7033600657,"rdata/model-25-2-2-3.RData"
25,1000,2,4,1,1,0.0384615384615385,0.5,-199.626388001264,80467.8968926277,"rdata/model-25-2-2-4.RData"
25,1000,2,5,1,1,0.0384615384615385,0.5,-166.355323334387,80467.8968926277,"rdata/model-25-2-2-5.RData"
25,1000,2,6,1,1,0.0384615384615385,0.5,-166.355323334387,80596.8079015905,"rdata/model-25-2-2-6.RData"
25,1000,2,7,1,1,0.0384615384615385,0.5,-166.355323334387,106198.687682909,"rdata/model-25-2-2-7.RData"
25,1000,2,8,1,1,0.0384615384615385,0.5,-199.626388001264,109292.380881619,"rdata/model-25-2-2-8.RData"
25,1000,2,1,1,1,0.142857142857143,1,-166.355323334387,26770.2010947773,"rdata/model-25-2-3-1.RData"
25,1000,2,2,1,1,0.12,1,-199.626388001264,52986.8266458757,"rdata/model-25-2-3-2.RData"
25,1000,2,3,1,1,0.115384615384615,1,-199.626388001264,79536.9196506612,"rdata/model-25-2-3-3.RData"
25,1000,2,4,1,1,0.115384615384615,1,-199.626388001264,53540.4021895546,"rdata/model-25-2-3-4.RData"
25,1000,2,5,1,1,0.115384615384615,1,-232.897452668142,77284.7629441707,"rdata/model-25-2-3-5.RData"
25,1000,2,6,1,1,0.115384615384615,1,-199.626388001264,105863.38755495,"rdata/model-25-2-3-6.RData"
25,1000,2,7,1,1,0.115384615384615,1,-166.355323334387,106031.106380322,"rdata/model-25-2-3-7.RData"
25,1000,2,8,1,1,0.115384615384615,1,-232.897452668142,107080.804379109,"rdata/model-25-2-3-8.RData"
25,1000,2,1,1,1,0.0476190476190476,1,-166.355323334387,27397.2106429615,"rdata/model-25-2-4-1.RData"
25,1000,2,2,1,1,0.0384615384615385,1,-199.626388001264,47589.6207494087,"rdata/model-25-2-4-2.RData"
25,1000,2,3,1,1,0.0384615384615385,1,-232.897452668142,81570.5090287293,"rdata/model-25-2-4-3.RData"
25,1000,2,4,1,1,0.0384615384615385,1,-199.626388001264,82038.0902646765,"rdata/model-25-2-4-4.RData"
25,1000,2,5,1,1,0.0384615384615385,1,-199.626388001264,109435.300907638,"rdata/model-25-2-4-5.RData"
25,1000,2,6,1,1,0.0384615384615385,1,-199.626388001264,81645.8180913066,"rdata/model-25-2-4-6.RData"
25,1000,2,7,1,1,0.0384615384615385,1,-199.626388001264,108920.983745186,"rdata/model-25-2-4-7.RData"
25,1000,2,8,1,1,0.0384615384615385,1,-199.626388001264,109115.344816133,"rdata/model-25-2-4-8.RData"
25,1000,2,1,0.99989161066551,1,0.0454545454545455,1,-133.084258667509,26192.5334424704,"rdata/model-25-2-5-1.RData"
25,1000,2,2,0.99989161066551,1,0.0384615384615385,1,-166.355323334387,45607.4294295445,"rdata/model-25-2-5-2.RData"
25,1000,2,3,0.99989161066551,1,0.0384615384615385,1,-166.355323334387,77752.1984947418,"rdata/model-25-2-5-3.RData"
25,1000,2,4,0.99989161066551,1,0.0384615384615385,1,-199.626388001264,78452.6260816207,"rdata/model-25-2-5-4.RData"
25,1000,2,5,0.99989161066551,1,0.0384615384615385,1,-199.626388001264,129206.882307981,"rdata/model-25-2-5-5.RData"
25,1000,2,6,0.99989161066551,1,0.0384615384615385,1,-232.897452668142,104069.743015127,"rdata/model-25-2-5-6.RData"
25,1000,2,7,0.99989161066551,1,0.0384615384615385,1,-199.626388001264,129703.719185237,"rdata/model-25-2-5-7.RData"
25,1000,2,8,0.99989161066551,1,0.0384615384615385,1,-199.626388001264,109256.278552526,"rdata/model-25-2-5-8.RData"
25,1000,3,1,1,1,0.0454545454545455,1,-133.084258667509,19276.1005897896,"rdata/model-25-3-1-1.RData"
25,1000,3,2,1,1,0.0384615384615385,1,-133.084258667509,37980.5984702185,"rdata/model-25-3-1-2.RData"
25,1000,3,3,1,1,0.0384615384615385,1,-166.355323334387,38267.1193695091,"rdata/model-25-3-1-3.RData"
25,1000,3,4,1,1,0.0384615384615385,1,-133.084258667509,57407.5544298509,"rdata/model-25-3-1-4.RData"
25,1000,3,5,1,1,0.0384615384615385,1,-133.084258667509,57393.8036786762,"rdata/model-25-3-1-5.RData"
25,1000,3,6,1,1,0.0384615384615385,1,-133.084258667509,57407.5544298509,"rdata/model-25-3-1-6.RData"
25,1000,3,7,1,1,0.0384615384615385,1,-166.355323334387,57407.5544298509,"rdata/model-25-3-1-7.RData"
25,1000,3,8,1,1,0.0384615384615385,1,-133.084258667509,76534.2387390181,"rdata/model-25-3-1-8.RData"
25,1000,3,1,1,1,0.0454545454545455,1,-133.084258667509,18739.432275926,"rdata/model-25-3-2-1.RData"
25,1000,3,2,1,1,0.04,1,-133.084258667509,37215.566952492,"rdata/model-25-3-2-2.RData"
25,1000,3,3,1,1,0.0384615384615385,1,-99.8131940006321,55463.523373522,"rdata/model-25-3-2-3.RData"
25,1000,3,4,1,1,0.0384615384615385,1,-133.084258667509,37286.3641510521,"rdata/model-25-3-2-4.RData"
25,1000,3,5,1,1,0.0384615384615385,1,-166.355323334387,55950.2056429995,"rdata/model-25-3-2-5.RData"
25,1000,3,6,1,1,0.0384615384615385,1,-166.355323334387,93189.4735410049,"rdata/model-25-3-2-6.RData"
25,1000,3,7,1,1,0.0384615384615385,1,-166.355323334387,73985.9923102897,"rdata/model-25-3-2-7.RData"
25,1000,3,8,1,1,0.0384615384615385,1,-166.355323334387,44826.6144648895,"rdata/model-25-3-2-8.RData"
25,1000,3,1,1,1,0.0416666666666667,0.333333333333333,-66.5421293337547,19063.8127905995,"rdata/model-25-3-3-1.RData"
25,1000,3,2,1,1,0.0384615384615385,0.333333333333333,-99.8131940006321,19063.8127905995,"rdata/model-25-3-3-2.RData"
25,1000,3,3,1,1,0.0384615384615385,0.333333333333333,-99.8131940006321,38058.9040243979,"rdata/model-25-3-3-3.RData"
25,1000,3,4,1,1,0.0384615384615385,0.333333333333333,-166.355323334387,76117.8080487957,"rdata/model-25-3-3-4.RData"
25,1000,3,5,1,1,0.0384615384615385,0.333333333333333,-166.355323334387,75970.6251954012,"rdata/model-25-3-3-5.RData"
25,1000,3,6,1,1,0.0384615384615385,0.333333333333333,-166.355323334387,57053.9952581962,"rdata/model-25-3-3-6.RData"
25,1000,3,7,1,1,0.0384615384615385,0.333333333333333,-99.8131940006321,56975.5339616028,"rdata/model-25-3-3-7.RData"
25,1000,3,8,1,1,0.0384615384615385,0.333333333333333,-133.084258667509,57053.9952581962,"rdata/model-25-3-3-8.RData"
25,1000,3,1,1,1,0.0434782608695652,1,-99.8131940006321,18799.7887586222,"rdata/model-25-3-4-1.RData"
25,1000,3,2,1,1,0.0384615384615385,1,-99.8131940006321,37232.239771159,"rdata/model-25-3-4-2.RData"
25,1000,3,3,1,1,0.0384615384615385,1,-133.084258667509,37370.3475559963,"rdata/model-25-3-4-3.RData"
25,1000,3,4,1,1,0.0384615384615385,1,-166.355323334387,56399.3662758667,"rdata/model-25-3-4-4.RData"
25,1000,3,5,1,1,0.0384615384615385,1,-133.084258667509,37372.4250380901,"rdata/model-25-3-4-5.RData"
25,1000,3,6,1,1,0.0384615384615385,1,-166.355323334387,93998.9437931112,"rdata/model-25-3-4-6.RData"
25,1000,3,7,1,1,0.0384615384615385,1,-133.084258667509,74969.9250732408,"rdata/model-25-3-4-7.RData"
25,1000,3,8,1,1,0.0384615384615385,1,-166.355323334387,60775.5948437344,"rdata/model-25-3-4-8.RData"
25,1000,3,1,1,1,0.0434782608695652,1,-99.8131940006321,17572.2895881747,"rdata/model-25-3-5-1.RData"
25,1000,3,2,1,1,0.0384615384615385,1,-133.084258667509,17572.2895881747,"rdata/model-25-3-5-2.RData"
25,1000,3,3,1,1,0.0384615384615385,1,-133.084258667509,35076.2702733765,"rdata/model-25-3-5-3.RData"
25,1000,3,4,1,1,0.0384615384615385,1,-166.355323334387,52580.2509585783,"rdata/model-25-3-5-4.RData"
25,1000,3,5,1,1,0.0384615384615385,1,-133.084258667509,69828.4485549574,"rdata/model-25-3-5-5.RData"
25,1000,3,6,1,1,0.0384615384615385,1,-66.5421293337547,35144.5791763494,"rdata/model-25-3-5-6.RData"
25,1000,3,7,1,1,0.0384615384615385,1,-133.084258667509,69697.0865944408,"rdata/model-25-3-5-7.RData"
25,1000,3,8,1,1,0.0384615384615385,1,-99.8131940006321,29070.4536648113,"rdata/model-25-3-5-8.RData"
25,1000,4,1,1,1,0.0434782608695652,0.2,-99.8131940006321,14210.4457964434,"rdata/model-25-4-1-1.RData"
25,1000,4,2,1,1,0.0384615384615385,0.2,-133.084258667509,28205.7893753942,"rdata/model-25-4-1-2.RData"
25,1000,4,3,1,1,0.0384615384615385,0.2,-66.5421293337547,28215.3283803074,"rdata/model-25-4-1-3.RData"
25,1000,4,4,1,1,0.0384615384615385,0.2,-133.084258667509,28420.8915928868,"rdata/model-25-4-1-4.RData"
25,1000,4,5,1,1,0.0384615384615385,0.2,-99.8131940006321,42365.6134275389,"rdata/model-25-4-1-5.RData"
25,1000,4,6,1,1,0.0384615384615385,0.2,-66.5421293337547,14210.4457964434,"rdata/model-25-4-1-6.RData"
25,1000,4,7,1,1,0.0384615384615385,0.2,-99.8131940006321,28420.8915928868,"rdata/model-25-4-1-7.RData"
25,1000,4,8,1,1,0.0384615384615385,0.2,-133.084258667509,36583.1055939614,"rdata/model-25-4-1-8.RData"
25,1000,4,1,1,1,0.0833333333333333,0.5,-66.5421293337547,12204.1699284265,"rdata/model-25-4-2-1.RData"
25,1000,4,2,1,1,0.0769230769230769,0.5,-99.8131940006321,24339.0229608863,"rdata/model-25-4-2-2.RData"
25,1000,4,3,1,1,0.0769230769230769,0.5,-99.8131940006321,36543.1928893128,"rdata/model-25-4-2-3.RData"
25,1000,4,4,1,1,0.0769230769230769,0.5,-66.5421293337547,24408.3398568529,"rdata/model-25-4-2-4.RData"
25,1000,4,5,1,1,0.0769230769230769,0.5,-99.8131940006321,36612.5097852794,"rdata/model-25-4-2-5.RData"
25,1000,4,6,1,1,0.0769230769230769,0.5,-99.8131940006321,24408.3398568529,"rdata/model-25-4-2-6.RData"
25,1000,4,7,1,1,0.0769230769230769,0.5,-66.5421293337547,24408.3398568529,"rdata/model-25-4-2-7.RData"
25,1000,4,8,1,1,0.0769230769230769,0.5,-99.8131940006321,12204.1699284265,"rdata/model-25-4-2-8.RData"
25,1000,4,1,0.999576898667231,1,0.0434782608695652,0.5,-99.8131940006321,13419.9683688695,"rdata/model-25-4-3-1.RData"
25,1000,4,2,0.999576898667231,1,0.0384615384615385,0.5,-99.8131940006321,26632.5360324047,"rdata/model-25-4-3-2.RData"
25,1000,4,3,0.999576898667231,1,0.0384615384615385,0.5,-66.5421293337547,26701.0066537191,"rdata/model-25-4-3-3.RData"
25,1000,4,4,0.999576898667231,1,0.0384615384615385,0.5,-99.8131940006321,26840.0165458682,"rdata/model-25-4-3-4.RData"
25,1000,4,5,0.999576898667231,1,0.0384615384615385,0.5,-99.8131940006321,40051.9642944248,"rdata/model-25-4-3-5.RData"
25,1000,4,6,0.999576898667231,1,0.0384615384615385,0.5,-99.8131940006321,39704.11121792,"rdata/model-25-4-3-6.RData"
25,1000,4,7,0.999576898667231,1,0.0384615384615385,0.5,-99.8131940006321,26632.7355527281,"rdata/model-25-4-3-7.RData"
25,1000,4,8,0.999576898667231,1,0.0384615384615385,0.5,-66.5421293337547,13420.2368864585,"rdata/model-25-4-3-8.RData"
25,1000,4,1,1,1,0.0833333333333333,0.666666666666667,-66.5421293337547,13166.971493807,"rdata/model-25-4-4-1.RData"
25,1000,4,2,1,1,0.0769230769230769,0.666666666666667,-99.8131940006321,26073.5056223969,"rdata/model-25-4-4-2.RData"
25,1000,4,3,1,1,0.0769230769230769,0.666666666666667,-99.8131940006321,26195.1530059988,"rdata/model-25-4-4-3.RData"
25,1000,4,4,1,1,0.0769230769230769,0.666666666666667,-99.8131940006321,39223.3345181905,"rdata/model-25-4-4-4.RData"
25,1000,4,5,1,1,0.0769230769230769,0.666666666666667,-99.8131940006321,39362.1244998058,"rdata/model-25-4-4-5.RData"
25,1000,4,6,1,1,0.0769230769230769,0.666666666666667,-99.8131940006321,13166.971493807,"rdata/model-25-4-4-6.RData"
25,1000,4,7,1,1,0.0769230769230769,0.666666666666667,-66.5421293337547,26333.9429876141,"rdata/model-25-4-4-7.RData"
25,1000,4,8,1,1,0.0769230769230769,0.666666666666667,-99.8131940006321,26333.9429876141,"rdata/model-25-4-4-8.RData"
25,1000,4,1,1,1,0.0434782608695652,0.5,-99.8131940006321,11978.5462427839,"rdata/model-25-4-5-1.RData"
25,1000,4,2,1,1,0.0384615384615385,0.5,-66.5421293337547,23752.7361303556,"rdata/model-25-4-5-2.RData"
25,1000,4,3,1,1,0.0384615384615385,0.5,-99.8131940006321,23887.9688632517,"rdata/model-25-4-5-3.RData"
25,1000,4,4,1,1,0.0384615384615385,0.5,-99.8131940006321,23957.0924855679,"rdata/model-25-4-5-4.RData"
25,1000,4,5,1,1,0.0384615384615385,0.5,-99.8131940006321,35656.4480130135,"rdata/model-25-4-5-5.RData"
25,1000,4,6,1,1,0.0384615384615385,0.5,-99.8131940006321,23752.7361303556,"rdata/model-25-4-5-6.RData"
25,1000,4,7,1,1,0.0384615384615385,0.5,-66.5421293337547,23957.0924855679,"rdata/model-25-4-5-7.RData"
25,1000,4,8,1,1,0.0384615384615385,0.5,-66.5421293337547,23957.0924855679,"rdata/model-25-4-5-8.RData"
25,1000,5,1,1,1,0.12,1,-33.2710646668774,10798.6328854379,"rdata/model-25-5-1-1.RData"
25,1000,5,2,1,1,0.115384615384615,1,-66.5421293337547,21458.4372953985,"rdata/model-25-5-1-2.RData"
25,1000,5,3,1,1,0.115384615384615,1,-66.5421293337547,21292.6441936958,"rdata/model-25-5-1-3.RData"
25,1000,5,4,1,1,0.115384615384615,1,-99.8131940006321,21597.2657708757,"rdata/model-25-5-1-4.RData"
25,1000,5,5,1,1,0.115384615384615,1,-66.5421293337547,21446.8641512512,"rdata/model-25-5-1-5.RData"
25,1000,5,6,1,1,0.115384615384615,1,-66.5421293337547,10798.6328854379,"rdata/model-25-5-1-6.RData"
25,1000,5,7,1,1,0.115384615384615,1,-66.5421293337547,21292.6441936958,"rdata/model-25-5-1-7.RData"
25,1000,5,8,1,1,0.115384615384615,1,-99.8131940006321,32395.8986563136,"rdata/model-25-5-1-8.RData"
25,1000,5,1,1,1,0.08,1,-33.2710646668774,9526.09101716154,"rdata/model-25-5-2-1.RData"
25,1000,5,2,1,1,0.0769230769230769,1,-66.5421293337547,9526.09101716154,"rdata/model-25-5-2-2.RData"
25,1000,5,3,1,1,0.0769230769230769,1,-99.8131940006321,27952.0103218979,"rdata/model-25-5-2-3.RData"
25,1000,5,4,1,1,0.0769230769230769,1,-33.2710646668774,9526.09101716154,"rdata/model-25-5-2-4.RData"
25,1000,5,5,1,1,0.0769230769230769,1,-66.5421293337547,18831.8039432383,"rdata/model-25-5-2-5.RData"
25,1000,5,6,1,1,0.0769230769230769,1,-66.5421293337547,19052.1820343231,"rdata/model-25-5-2-6.RData"
25,1000,5,7,1,1,0.0769230769230769,1,-66.5421293337547,18920.2313949712,"rdata/model-25-5-2-7.RData"
25,1000,5,8,1,1,0.0769230769230769,1,-66.5421293337547,18920.2313949712,"rdata/model-25-5-2-8.RData"
25,1000,5,1,1,1,0.0416666666666667,1,-66.5421293337547,11485.9905745373,"rdata/model-25-5-3-1.RData"
25,1000,5,2,1,1,0.0384615384615385,1,-66.5421293337547,22840.7308107421,"rdata/model-25-5-3-2.RData"
25,1000,5,3,1,1,0.0384615384615385,1,-99.8131940006321,22910.9684869951,"rdata/model-25-5-3-3.RData"
25,1000,5,4,1,1,0.0384615384615385,1,-99.8131940006321,11485.9905745373,"rdata/model-25-5-3-4.RData"
25,1000,5,5,1,1,0.0384615384615385,1,-66.5421293337547,22765.8685303089,"rdata/model-25-5-3-5.RData"
25,1000,5,6,1,1,0.0384615384615385,1,-66.5421293337547,22910.9684869951,"rdata/model-25-5-3-6.RData"
25,1000,5,7,1,1,0.0384615384615385,1,-66.5421293337547,11485.9905745373,"rdata/model-25-5-3-7.RData"
25,1000,5,8,1,1,0.0384615384615385,1,-99.8131940006321,34335.946399453,"rdata/model-25-5-3-8.RData"
25,1000,5,1,1,1,0.0833333333333333,1,-66.5421293337547,11795.3278915896,"rdata/model-25-5-4-1.RData"
25,1000,5,2,1,1,0.0769230769230769,1,-99.8131940006321,23392.6266626835,"rdata/model-25-5-4-2.RData"
25,1000,5,3,1,1,0.0769230769230769,1,-99.8131940006321,23590.6557831792,"rdata/model-25-5-4-3.RData"
25,1000,5,4,1,1,0.0769230769230769,1,-99.8131940006321,11795.3278915896,"rdata/model-25-5-4-4.RData"
25,1000,5,5,1,1,0.0769230769230769,1,-33.2710646668774,11795.3278915896,"rdata/model-25-5-4-5.RData"
25,1000,5,6,1,1,0.0769230769230769,1,-66.5421293337547,23392.6266626835,"rdata/model-25-5-4-6.RData"
25,1000,5,7,1,1,0.0769230769230769,1,-99.8131940006321,35385.9836747687,"rdata/model-25-5-4-7.RData"
25,1000,5,8,1,1,0.0769230769230769,1,-99.8131940006321,19710.9765957951,"rdata/model-25-5-4-8.RData"
25,1000,5,1,1,1,0.0833333333333333,0.666666666666667,-66.5421293337547,9797.10943573789,"rdata/model-25-5-5-1.RData"
25,1000,5,2,1,1,0.0769230769230769,0.666666666666667,-33.2710646668774,9797.10943573789,"rdata/model-25-5-5-2.RData"
25,1000,5,3,1,1,0.0769230769230769,0.666666666666667,-33.2710646668774,9797.10943573789,"rdata/model-25-5-5-3.RData"
25,1000,5,4,1,1,0.0769230769230769,0.666666666666667,-66.5421293337547,19594.2188714758,"rdata/model-25-5-5-4.RData"
25,1000,5,5,1,1,0.0769230769230769,0.666666666666667,-66.5421293337547,19523.388162832,"rdata/model-25-5-5-5.RData"
25,1000,5,6,1,1,0.0769230769230769,0.666666666666667,-66.5421293337547,9797.10943573789,"rdata/model-25-5-5-6.RData"
25,1000,5,7,1,1,0.0769230769230769,0.666666666666667,-33.2710646668774,9797.10943573789,"rdata/model-25-5-5-7.RData"
25,1000,5,8,1,1,0.0769230769230769,0.666666666666667,-66.5421293337547,19594.2188714758,"rdata/model-25-5-5-8.RData"
3,1000,1,1,1,1,1,1,-1.38629436111989,2796.41378778779,"rdata/model-3-1-1-1.RData"
3,1000,1,2,1,1,1,1,-2.77258872223978,5592.82757557558,"rdata/model-3-1-1-2.RData"
3,1000,1,3,1,1,1,1,-4.15888308335967,8389.24136336337,"rdata/model-3-1-1-3.RData"
3,1000,1,4,1,1,1,1,-5.54517744447956,11185.6551511512,"rdata/model-3-1-1-4.RData"
3,1000,1,5,1,1,1,1,-6.93147180559945,13982.068938939,"rdata/model-3-1-1-5.RData"
3,1000,1,6,1,1,1,1,-8.31776616671934,16778.4827267267,"rdata/model-3-1-1-6.RData"
3,1000,1,7,1,1,1,1,-9.70406052783923,19574.8965145145,"rdata/model-3-1-1-7.RData"
3,1000,1,8,1,1,1,1,-11.0903548889591,22371.3103023023,"rdata/model-3-1-1-8.RData"
3,1000,1,1,1,1,1,1,-1.38629436111989,2888.61285343696,"rdata/model-3-1-10-1.RData"
3,1000,1,1,1,1,1,1,-2.77258872223978,3602.56947972881,"rdata/model-3-1-2-1.RData"
3,1000,1,2,1,1,1,1,-5.54517744447956,7205.13895945762,"rdata/model-3-1-2-2.RData"
3,1000,1,3,1,1,1,1,-8.31776616671934,10807.7084391864,"rdata/model-3-1-2-3.RData"
3,1000,1,4,1,1,1,1,-11.0903548889591,14410.2779189152,"rdata/model-3-1-2-4.RData"
3,1000,1,5,1,1,1,1,-13.8629436111989,18012.8473986441,"rdata/model-3-1-2-5.RData"
