"Actions","Effects","True k","Learning k","Effect matrix precision","Effect matrix recall","Ancestry set precision","Ancestry set recall","Pairwise ancestry precision","Pairwise ancestry recall","Log posterior","Log likelihood","File"
20,1000,5,4,0.823284823284823,0.998487140695915,0.633333333333333,0.283582089552239,0.61340206185567,0.496,-173.286795139986,4586.0077618694,"rdata/sparse-model-20-5-3-4.RData"
20,1000,5,5,0.937470167064439,0.990418557740797,0.612903225806452,0.283582089552239,0.698412698412698,0.502,-195.467504917905,5328.34782282631,"rdata/sparse-model-20-5-3-5.RData"
20,1000,5,6,0.88868778280543,0.990418557740797,0.59375,0.283582089552239,0.633484162895928,0.59,-217.648214695823,5035.02746094807,"rdata/sparse-model-20-5-3-6.RData"
20,1000,5,7,0.915111940298508,0.989409984871407,0.612903225806452,0.283582089552239,0.647398843930636,0.506,-195.467504917905,5231.78439108709,"rdata/sparse-model-20-5-3-7.RData"
20,1000,5,8,0.882749326145553,0.990922844175492,0.612903225806452,0.283582089552239,0.617801047120419,0.482,-195.467504917905,4968.72693754176,"rdata/sparse-model-20-5-3-8.RData"
20,1000,5,1,0.445490584737364,0.92299794661191,0.6,0.19672131147541,0.290909090909091,0.620481927710843,-83.1776616671934,-596.732630314766,"rdata/sparse-model-20-5-4-1.RData"
20,1000,5,2,0.523085585585586,0.953798767967146,0.696969696969697,0.377049180327869,0.38785046728972,0.77710843373494,-119.221315056311,268.267835535009,"rdata/sparse-model-20-5-4-2.RData"
20,1000,5,3,0.642330877427997,0.984599589322382,0.702702702702703,0.426229508196721,0.448453608247423,0.771084337349398,-130.31166994527,1301.57351354675,"rdata/sparse-model-20-5-4-3.RData"
20,1000,5,4,0.734802431610942,0.992813141683778,0.710526315789474,0.442622950819672,0.5,0.680722891566265,-133.084258667509,1822.27121920695,"rdata/sparse-model-20-5-4-4.RData"
20,1000,5,5,0.682909604519774,0.992813141683778,0.710526315789474,0.442622950819672,0.46875,0.686746987951807,-144.174613556469,1778.05731726994,"rdata/sparse-model-20-5-4-5.RData"
20,1000,5,6,0.733938019652305,0.996919917864476,0.717948717948718,0.459016393442623,0.483333333333333,0.716867469879518,-134.470553028629,1795.18977424927,"rdata/sparse-model-20-5-4-6.RData"
20,1000,5,7,0.832902670111972,0.992813141683778,0.710526315789474,0.442622950819672,0.4625,0.602409638554217,-133.084258667509,2317.42371797243,"rdata/sparse-model-20-5-4-7.RData"
20,1000,5,8,0.805809128630705,0.996919917864476,0.717948717948718,0.459016393442623,0.52760736196319,0.674698795180723,-134.470553028629,2171.72424144549,"rdata/sparse-model-20-5-4-8.RData"
20,1000,5,1,0.530215090474565,0.968204488778055,0.55,0.150684931506849,0.415789473684211,0.660839160839161,-113.676137611831,515.054334025886,"rdata/sparse-model-20-5-5-1.RData"
20,1000,5,2,0.535522788203753,0.996259351620948,0.580645161290323,0.246575342465753,0.402877697841727,0.653846153846154,-176.059383862226,623.442794615601,"rdata/sparse-model-20-5-5-2.RData"
20,1000,5,3,0.58123402701716,0.992518703241895,0.611111111111111,0.301369863013699,0.350877192982456,0.622377622377622,-187.149738751185,1351.17746869728,"rdata/sparse-model-20-5-5-3.RData"
20,1000,5,4,0.580786026200873,0.99501246882793,0.594594594594595,0.301369863013699,0.424657534246575,0.636363636363636,-201.012682362384,1405.46262607337,"rdata/sparse-model-20-5-5-4.RData"
20,1000,5,5,0.690177412375595,0.994389027431421,0.594594594594595,0.301369863013699,0.442687747035573,0.657342657342657,-201.012682362384,2632.63362081859,"rdata/sparse-model-20-5-5-5.RData"
20,1000,5,6,0.659268392930538,1,0.58974358974359,0.315068493150685,0.39,0.618881118881119,-217.648214695823,2232.9682189894,"rdata/sparse-model-20-5-5-6.RData"
20,1000,5,7,0.69407183037646,1,0.58974358974359,0.315068493150685,0.454545454545455,0.618881118881119,-221.807097779182,2721.28284237373,"rdata/sparse-model-20-5-5-7.RData"
20,1000,5,8,0.602178812922615,0.999376558603491,0.605263157894737,0.315068493150685,0.418918918918919,0.594405594405594,-206.557859806864,1734.30131794611,"rdata/sparse-model-20-5-5-8.RData"
20,1000,5,1,0.502524502524503,0.995879929370218,0.35,0.0909090909090909,0.380952380952381,0.634228187919463,-119.221315056311,96.3406290576457,"rdata/sparse-model-20-5-6-1.RData"
20,1000,5,2,0.530573847601129,0.995879929370218,0.424242424242424,0.181818181818182,0.35202492211838,0.681208053691275,-201.012682362384,604.231213670103,"rdata/sparse-model-20-5-6-2.RData"
20,1000,5,3,0.621991854868567,0.988816951147734,0.444444444444444,0.207792207792208,0.406143344709898,0.731543624161074,-210.716742890223,1970.8055042067,"rdata/sparse-model-20-5-6-3.RData"
20,1000,5,4,0.544202434336963,1,0.461538461538462,0.233766233766234,0.4,0.681208053691275,-225.965980862542,800.743948542186,"rdata/sparse-model-20-5-6-4.RData"
20,1000,5,5,0.654468412942989,1,0.461538461538462,0.233766233766234,0.424657534246575,0.600671140939597,-225.965980862542,2304.41773606334,"rdata/sparse-model-20-5-6-5.RData"
20,1000,5,6,0.682661290322581,0.996468510888758,0.461538461538462,0.233766233766234,0.444029850746269,0.580536912751678,-225.965980862542,2559.18994134516,"rdata/sparse-model-20-5-6-6.RData"
20,1000,5,7,0.699297810821974,0.996468510888758,0.461538461538462,0.233766233766234,0.43859649122807,0.768456375838926,-225.965980862542,2762.79660628967,"rdata/sparse-model-20-5-6-7.RData"
20,1000,5,8,0.759499329459097,1,0.45,0.233766233766234,0.428571428571429,0.654362416107383,-237.056335751501,3253.08918998375,"rdata/sparse-model-20-5-6-8.RData"
20,1000,1,1,1,1,1,1,1,1,-29.1121815835177,4370.74737808678,"rdata/sparse-model-20-1-10-1.RData"
20,1000,1,2,1,1,0.869565217391304,1,0.954545454545455,0.926829268292683,-40.2025364724768,7119.33779618935,"rdata/sparse-model-20-1-10-2.RData"
20,1000,1,3,0.723255813953488,1,0.769230769230769,1,0.75,1,-63.769540611515,8138.00728205913,"rdata/sparse-model-20-1-10-3.RData"
20,1000,1,4,0.951652386780906,1,0.714285714285714,1,0.8125,0.829268292682927,-63.769540611515,11827.3812307621,"rdata/sparse-model-20-1-10-4.RData"
20,1000,1,5,0.779448621553885,1,0.740740740740741,1,0.675324675324675,0.829268292682927,-67.9284236948746,12035.3150850162,"rdata/sparse-model-20-1-10-5.RData"
20,1000,1,6,0.947015834348356,1,0.689655172413793,1,0.815789473684211,1,-85.9502503894332,14155.8815914244,"rdata/sparse-model-20-1-10-6.RData"
20,1000,1,7,0.856749311294766,1,0.689655172413793,1,0.728260869565217,1,-87.3365447505531,14546.9914386771,"rdata/sparse-model-20-1-10-7.RData"
20,1000,1,8,0.799075025693731,1,0.689655172413793,1,0.709677419354839,1,-88.722839111673,17889.6825605677,"rdata/sparse-model-20-1-10-8.RData"
20,1000,1,5,0.669344042838019,1,0.633333333333333,1,0.673333333333333,0.893939393939394,-130.31166994527,16278.9587855201,"rdata/sparse-model-20-1-7-5.RData"
20,1000,1,6,0.854408749145591,1,0.612903225806452,1,0.64963503649635,0.742424242424242,-145.560907917589,18897.1146413133,"rdata/sparse-model-20-1-7-6.RData"
20,1000,1,7,0.835840855901036,1,0.612903225806452,1,0.68,0.742424242424242,-151.106085362068,22174.9052615769,"rdata/sparse-model-20-1-7-7.RData"
20,1000,1,8,0.942684766214178,1,0.612903225806452,1,0.813008130081301,1,-163.582734612147,27461.512000701,"rdata/sparse-model-20-1-7-8.RData"
20,1000,1,1,1,1,1,1,1,1,-22.1807097779182,4061.10434416886,"rdata/sparse-model-20-1-8-1.RData"
20,1000,1,2,0.933114754098361,1,0.826086956521739,1,0.886792452830189,1,-37.429947750237,6244.47577348252,"rdata/sparse-model-20-1-8-2.RData"
20,1000,1,3,1,1,0.730769230769231,1,0.978723404255319,1,-45.7477139169564,9084.3858548938,"rdata/sparse-model-20-1-8-3.RData"
20,1000,1,4,0.971331058020478,1,0.730769230769231,1,0.910714285714286,1,-62.3832462503951,13007.6711382008,"rdata/sparse-model-20-1-8-4.RData"
20,1000,1,5,0.959541469993257,1,0.678571428571429,1,0.888888888888889,1,-65.1558349726349,14157.6651252527,"rdata/sparse-model-20-1-8-5.RData"
20,1000,1,6,1,1,0.678571428571429,1,0.915254237288136,1,-84.5639560283133,17654.7578458008,"rdata/sparse-model-20-1-8-6.RData"
20,1000,1,7,0.895531780994336,1,0.633333333333333,1,0.847222222222222,1,-65.1558349726349,15187.4380393652,"rdata/sparse-model-20-1-8-7.RData"
20,1000,1,8,0.971331058020478,1,0.633333333333333,1,0.916666666666667,1,-88.722839111673,20433.8440594137,"rdata/sparse-model-20-1-8-8.RData"
20,1000,1,1,1,1,1,1,1,1,-20.7944154167984,3823.27136106732,"rdata/sparse-model-20-1-9-1.RData"
20,1000,1,2,0.999255398361876,1,0.869565217391304,1,1,1,-31.8847703057575,6496.64769858839,"rdata/sparse-model-20-1-9-2.RData"
20,1000,1,3,0.81979230299328,1,0.769230769230769,1,0.803030303030303,1,-42.9751251947166,7750.35226138285,"rdata/sparse-model-20-1-9-3.RData"
20,1000,1,4,0.999255398361876,1,0.714285714285714,1,0.923076923076923,1,-56.8380688059155,11009.9957280643,"rdata/sparse-model-20-1-9-4.RData"
20,1000,1,5,0.966162706983441,1,0.714285714285714,1,0.867924528301887,0.942857142857143,-60.9969518892752,12765.5069920668,"rdata/sparse-model-20-1-9-5.RData"
20,1000,1,6,0.966162706983441,1,0.666666666666667,1,0.892857142857143,1,-65.1558349726349,14513.89991003,"rdata/sparse-model-20-1-9-6.RData"
20,1000,1,7,0.970354302241504,1,0.666666666666667,1,0.885245901639344,1,-60.9969518892752,15651.5006967719,"rdata/sparse-model-20-1-9-7.RData"
20,1000,1,8,0.978847556528082,1,0.689655172413793,1,0.88135593220339,1,-80.4050729449537,18791.4588403934,"rdata/sparse-model-20-1-9-8.RData"
20,1000,2,1,0.756444627758301,0.982851018220793,0.7,0.518518518518518,0.714285714285714,0.533039647577093,-91.4954278339128,7062.77984822876,"rdata/sparse-model-20-2-10-1.RData"
20,1000,2,2,0.673972106502445,0.997052518756699,0.666666666666667,0.666666666666667,0.618811881188119,0.519823788546256,-146.947202278708,9655.74629237672,"rdata/sparse-model-20-2-10-2.RData"
20,1000,2,3,0.81824161368121,1,0.65625,0.777777777777778,0.644230769230769,0.651982378854626,-192.694916195665,14175.5562644828,"rdata/sparse-model-20-2-10-3.RData"
20,1000,2,4,0.814491488432999,1,0.65625,0.777777777777778,0.585635359116022,0.497797356828194,-171.900500778866,11664.7144780565,"rdata/sparse-model-20-2-10-4.RData"
20,1000,2,5,0.860899653979239,1,0.65625,0.777777777777778,0.621621621621622,0.625550660792952,-178.831972584466,15185.4272681841,"rdata/sparse-model-20-2-10-5.RData"
20,1000,2,6,0.847026781661371,1,0.65625,0.777777777777778,0.713592233009709,0.634361233480176,-202.398976723504,18616.7193575168,"rdata/sparse-model-20-2-10-6.RData"
20,1000,2,7,0.830810329474622,1,0.65625,0.777777777777778,0.6,0.436123348017621,-171.900500778866,16183.5871792288,"rdata/sparse-model-20-2-10-7.RData"
20,1000,2,8,0.917629702483403,1,0.65625,0.777777777777778,0.517647058823529,0.370044052863436,-174.673089501106,17938.7369970506,"rdata/sparse-model-20-2-10-8.RData"
20,1000,2,1,0.464981447124304,0.967664092664093,0.7,0.368421052631579,0.415730337078652,0.778625954198473,-91.4954278339128,-637.548397879819,"rdata/sparse-model-20-2-7-1.RData"
20,1000,2,2,0.545886075949367,0.999034749034749,0.571428571428571,0.526315789473684,0.473170731707317,0.801526717557252,-123.38019813967,1198.38275795197,"rdata/sparse-model-20-2-7-2.RData"
20,1000,2,3,0.639703612225996,1,0.638888888888889,0.605263157894737,0.481675392670157,0.679389312977099,-126.15278686191,3007.78334063723,"rdata/sparse-model-20-2-7-3.RData"
20,1000,2,4,0.656319290465632,1,0.605263157894737,0.605263157894737,0.431372549019608,0.633587786259542,-140.015730473109,3692.89719051114,"rdata/sparse-model-20-2-7-4.RData"
20,1000,2,5,0.657569025706125,1,0.605263157894737,0.605263157894737,0.45273631840796,0.564885496183206,-134.470553028629,3498.86337749193,"rdata/sparse-model-20-2-7-5.RData"
20,1000,2,6,0.711538461538462,1,0.605263157894737,0.605263157894737,0.515,0.641221374045801,-158.037557167668,5796.60491826359,"rdata/sparse-model-20-2-7-6.RData"
20,1000,2,7,0.699055330634278,1,0.605263157894737,0.605263157894737,0.554112554112554,0.748091603053435,-188.536033112305,7326.88984245406,"rdata/sparse-model-20-2-7-7.RData"
20,1000,2,8,0.762325239146431,1,0.605263157894737,0.605263157894737,0.572815533980582,0.732824427480916,-170.514206417747,6928.54022642703,"rdata/sparse-model-20-2-7-8.RData"
20,1000,2,1,0.343412188626038,0.997724169321802,0.6,0.352941176470588,0.294117647058824,0.858333333333333,-92.8817221950327,-5412.58580936307,"rdata/sparse-model-20-2-8-1.RData"
20,1000,2,2,0.530804542159942,1,0.59375,0.558823529411765,0.388349514563107,0.675,-112.289843250711,1066.94210006876,"rdata/sparse-model-20-2-8-2.RData"
20,1000,2,3,0.68871473354232,1,0.555555555555556,0.588235294117647,0.476470588235294,0.658333333333333,-115.062431972951,4000.99378915103,"rdata/sparse-model-20-2-8-3.RData"
20,1000,2,4,0.567846988886017,1,0.555555555555556,0.588235294117647,0.438423645320197,0.65,-117.835020695191,2786.45530689532,"rdata/sparse-model-20-2-8-4.RData"
20,1000,2,5,0.630597014925373,1,0.555555555555556,0.588235294117647,0.514767932489452,0.666666666666667,-167.741617695507,5363.58057305321,"rdata/sparse-model-20-2-8-5.RData"
20,1000,2,6,0.570057083549559,1,0.555555555555556,0.588235294117647,0.402777777777778,0.708333333333333,-131.69796430639,3795.99234631518,"rdata/sparse-model-20-2-8-6.RData"
20,1000,2,7,0.803584491587418,1,0.555555555555556,0.588235294117647,0.537634408602151,0.641666666666667,-151.106085362068,7449.19174797389,"rdata/sparse-model-20-2-8-7.RData"
20,1000,2,8,0.639406286379511,1,0.555555555555556,0.588235294117647,0.393665158371041,0.55,-158.037557167668,6443.957650737,"rdata/sparse-model-20-2-8-8.RData"
20,1000,2,1,0.750322858372794,0.960330578512397,0.8,0.484848484848485,0.688888888888889,0.827272727272727,-67.9284236948746,3379.4330677965,"rdata/sparse-model-20-2-9-1.RData"
20,1000,2,2,0.561266060795989,0.986776859504132,0.709677419354839,0.666666666666667,0.363636363636364,0.581818181818182,-84.5639560283133,1433.04265708269,"rdata/sparse-model-20-2-9-2.RData"
20,1000,2,3,0.968262506724045,0.991735537190083,0.735294117647059,0.757575757575758,0.813084112149533,0.790909090909091,-95.6543109172725,5703.89726516921,"rdata/sparse-model-20-2-9-3.RData"
20,1000,2,4,0.884072089624939,1,0.742857142857143,0.787878787878788,0.604651162790698,0.718181818181818,-113.676137611831,6141.64899974048,"rdata/sparse-model-20-2-9-4.RData"
20,1000,2,5,0.820153637596023,1,0.742857142857143,0.787878787878788,0.543307086614173,0.618181818181818,-99.8131940006321,5436.39146925393,"rdata/sparse-model-20-2-9-5.RData"
20,1000,2,6,0.869252873563218,1,0.742857142857143,0.787878787878788,0.631147540983607,0.727272727272727,-101.199488361752,5724.34565779965,"rdata/sparse-model-20-2-9-6.RData"
20,1000,2,7,0.761964735516373,1,0.742857142857143,0.787878787878788,0.539007092198582,0.709090909090909,-110.903548889591,6033.05472075476,"rdata/sparse-model-20-2-9-7.RData"
20,1000,2,8,0.810267857142857,1,0.742857142857143,0.787878787878788,0.454545454545455,0.563636363636364,-119.221315056311,7312.53486005759,"rdata/sparse-model-20-2-9-8.RData"
20,1000,3,1,0.574803149606299,0.873775843307943,0.55,0.239130434782609,0.425742574257426,0.738738738738739,-52.6791857225558,614.69906784855,"rdata/sparse-model-20-3-10-1.RData"
20,1000,3,2,0.490174672489083,0.97714907508161,0.606060606060606,0.434782608695652,0.378048780487805,0.792792792792793,-79.0187785838338,45.9053663487345,"rdata/sparse-model-20-3-10-2.RData"
20,1000,3,3,0.618031658637302,0.97714907508161,0.628571428571429,0.478260869565217,0.46969696969697,0.693693693693694,-79.0187785838338,1264.42078211608,"rdata/sparse-model-20-3-10-3.RData"
20,1000,3,4,0.619272237196765,1,0.648648648648649,0.521739130434783,0.392857142857143,0.558558558558559,-81.7913673060735,1329.49259459586,"rdata/sparse-model-20-3-10-4.RData"
20,1000,3,5,0.71249018067557,0.986942328618063,0.638888888888889,0.5,0.47244094488189,0.603603603603604,-84.5639560283133,2246.77387093021,"rdata/sparse-model-20-3-10-5.RData"
20,1000,3,6,0.777495769881557,1,0.648648648648649,0.521739130434783,0.525,0.720720720720721,-85.9502503894332,2548.88598020911,"rdata/sparse-model-20-3-10-6.RData"
20,1000,3,7,0.865348399246704,1,0.648648648648649,0.521739130434783,0.610619469026549,0.711711711711712,-85.9502503894332,3062.35304783462,"rdata/sparse-model-20-3-10-7.RData"
20,1000,3,8,0.831674208144796,1,0.648648648648649,0.521739130434783,0.528455284552846,0.630630630630631,-97.0406052783923,3237.8915389947,"rdata/sparse-model-20-3-10-8.RData"
20,1000,3,1,0.577445652173913,0.908766928011404,0.65,0.317073170731707,0.538461538461538,0.6,-59.6106575281553,1026.80520554712,"rdata/sparse-model-20-3-7-1.RData"
20,1000,3,2,0.667645619187469,0.972202423378475,0.59375,0.463414634146341,0.446666666666667,0.554838709677419,-102.585782722872,2004.01218042008,"rdata/sparse-model-20-3-7-2.RData"
20,1000,3,3,0.51045871559633,0.991446899501069,0.628571428571429,0.536585365853659,0.39047619047619,0.606451612903226,-116.448726334071,529.995274294967,"rdata/sparse-model-20-3-7-3.RData"
20,1000,3,4,0.579668049792531,0.995723449750535,0.638888888888889,0.560975609756098,0.41,0.670967741935484,-117.835020695191,1098.9239019439,"rdata/sparse-model-20-3-7-4.RData"
20,1000,3,5,0.857581338244322,0.995723449750535,0.638888888888889,0.560975609756098,0.609929078014184,0.683870967741935,-117.835020695191,4388.52769310605,"rdata/sparse-model-20-3-7-5.RData"
20,1000,3,6,0.700601805416249,0.995723449750535,0.638888888888889,0.560975609756098,0.494565217391304,0.6,-133.084258667509,2670.93875397529,"rdata/sparse-model-20-3-7-6.RData"
20,1000,3,7,0.655560769591741,0.995723449750535,0.638888888888889,0.560975609756098,0.473988439306358,0.606451612903226,-120.60760941743,3229.82072149867,"rdata/sparse-model-20-3-7-7.RData"
20,1000,3,8,0.553670086819258,1,0.638888888888889,0.560975609756098,0.492462311557789,0.658064516129032,-127.53908122303,3066.70421529556,"rdata/sparse-model-20-3-7-8.RData"
20,1000,3,1,0.447234475738039,0.928823114869627,0.75,0.326086956521739,0.327868852459016,0.803030303030303,-90.1091334727929,-724.053585320166,"rdata/sparse-model-20-3-8-1.RData"
20,1000,3,2,0.498531571218796,0.957011980267794,0.67741935483871,0.456521739130435,0.381188118811881,0.742424242424242,-103.972077083992,269.426808332742,"rdata/sparse-model-20-3-8-2.RData"
20,1000,3,3,0.579596873714521,0.992952783650458,0.702702702702703,0.565217391304348,0.374384236453202,0.681818181818182,-112.289843250711,1358.27317883809,"rdata/sparse-model-20-3-8-3.RData"
20,1000,3,4,0.64692378328742,0.992952783650458,0.702702702702703,0.565217391304348,0.432584269662921,0.689393939393939,-119.221315056311,2114.60437273361,"rdata/sparse-model-20-3-8-4.RData"
20,1000,3,5,0.701433514582304,1,0.710526315789474,0.58695652173913,0.4375,0.606060606060606,-113.676137611831,2499.49853127886,"rdata/sparse-model-20-3-8-5.RData"
20,1000,3,6,0.719574036511156,1,0.710526315789474,0.58695652173913,0.531428571428571,0.787878787878788,-131.69796430639,3591.35925219759,"rdata/sparse-model-20-3-8-6.RData"
20,1000,3,7,0.708437343984024,1,0.710526315789474,0.58695652173913,0.5125,0.674242424242424,-116.448726334071,2909.97823165442,"rdata/sparse-model-20-3-8-7.RData"
20,1000,3,8,0.789210233592881,1,0.710526315789474,0.58695652173913,0.585034013605442,0.681818181818182,-128.92537558415,4042.19110725283,"rdata/sparse-model-20-3-8-8.RData"
20,1000,3,1,0.49041095890411,0.880039331366765,0.8,0.333333333333333,0.39622641509434,0.628099173553719,-49.9065970003161,-2.3509805841441,"rdata/sparse-model-20-3-9-1.RData"
20,1000,3,2,0.440159574468085,0.976401179941003,0.75,0.5,0.329787234042553,0.652892561983471,-83.1776616671934,-590.811417535816,"rdata/sparse-model-20-3-9-2.RData"
20,1000,3,3,0.456116416552979,0.986234021632252,0.789473684210526,0.625,0.333333333333333,0.661157024793388,-87.3365447505531,-421.245036702151,"rdata/sparse-model-20-3-9-3.RData"
20,1000,3,4,0.80398406374502,0.992133726647001,0.789473684210526,0.625,0.491935483870968,0.578512396694215,-90.1091334727929,2213.60098429,"rdata/sparse-model-20-3-9-4.RData"
20,1000,3,5,0.555737704918033,1,0.794871794871795,0.645833333333333,0.418181818181818,0.644628099173554,-91.4954278339128,608.391041382933,"rdata/sparse-model-20-3-9-5.RData"
20,1000,3,6,0.645714285714286,1,0.794871794871795,0.645833333333333,0.489795918367347,0.652892561983471,-101.199488361752,1816.76115028357,"rdata/sparse-model-20-3-9-6.RData"
20,1000,3,7,0.835661462612983,1,0.794871794871795,0.645833333333333,0.604651162790698,0.727272727272727,-97.0406052783923,2621.45638405637,"rdata/sparse-model-20-3-9-7.RData"
20,1000,3,8,0.806502775574941,1,0.794871794871795,0.645833333333333,0.518518518518518,0.636363636363636,-101.199488361752,2941.86005185672,"rdata/sparse-model-20-3-9-8.RData"
20,1000,4,1,0.394047090182141,0.881709741550696,0.5,0.185185185185185,0.284848484848485,0.71969696969697,-72.0873067782343,-1203.76015641785,"rdata/sparse-model-20-4-10-1.RData"
20,1000,4,2,0.392813887767461,0.967196819085487,0.575757575757576,0.351851851851852,0.295154185022026,0.765151515151515,-92.8817221950327,-1375.11569097582,"rdata/sparse-model-20-4-10-2.RData"
20,1000,4,3,0.63901490602722,0.980119284294235,0.571428571428571,0.37037037037037,0.367741935483871,0.590909090909091,-94.2680165561526,1398.99787503991,"rdata/sparse-model-20-4-10-3.RData"
20,1000,4,4,0.576608187134503,0.980119284294235,0.571428571428571,0.37037037037037,0.377245508982036,0.704545454545455,-94.2680165561526,1044.82259374116,"rdata/sparse-model-20-4-10-4.RData"
20,1000,4,5,0.600484261501211,0.986083499005964,0.583333333333333,0.388888888888889,0.351851851851852,0.621212121212121,-95.6543109172725,1287.24060433136,"rdata/sparse-model-20-4-10-5.RData"
20,1000,4,6,0.798412698412698,1,0.605263157894737,0.425925925925926,0.485294117647059,0.628787878787879,-101.199488361752,2384.62227703394,"rdata/sparse-model-20-4-10-6.RData"
20,1000,4,7,0.666225165562914,1,0.605263157894737,0.425925925925926,0.377483443708609,0.583333333333333,-101.199488361752,1645.77126503127,"rdata/sparse-model-20-4-10-7.RData"
20,1000,4,8,0.918721461187215,1,0.605263157894737,0.425925925925926,0.48780487804878,0.659090909090909,-105.358371445112,3012.93355819646,"rdata/sparse-model-20-4-10-8.RData"
20,1000,4,1,0.411003236245955,0.957286432160804,0.65,0.254901960784314,0.315,0.69060773480663,-97.0406052783923,-1268.77723472135,"rdata/sparse-model-20-4-7-1.RData"
20,1000,4,2,0.506156552330695,0.963986599664992,0.606060606060606,0.392156862745098,0.365546218487395,0.773480662983425,-144.174613556469,287.557877305198,"rdata/sparse-model-20-4-7-2.RData"
20,1000,4,3,0.71645415907711,0.988274706867672,0.628571428571429,0.431372549019608,0.460732984293194,0.635359116022099,-149.719791000948,2173.43490987747,"rdata/sparse-model-20-4-7-3.RData"
20,1000,4,4,0.612886597938144,0.995812395309883,0.657894736842105,0.490196078431373,0.327586206896552,0.524861878453039,-153.878674084308,1369.35712797081,"rdata/sparse-model-20-4-7-4.RData"
20,1000,4,5,0.580174927113703,1,0.666666666666667,0.509803921568627,0.346938775510204,0.596685082872928,-155.264968445428,1128.22245732198,"rdata/sparse-model-20-4-7-5.RData"
20,1000,4,6,0.662764771460424,0.995812395309883,0.657894736842105,0.490196078431373,0.469194312796209,0.674033149171271,-153.878674084308,1886.5412772789,"rdata/sparse-model-20-4-7-6.RData"
20,1000,4,7,0.756653992395437,1,0.666666666666667,0.509803921568627,0.421875,0.552486187845304,-155.264968445428,2533.06788550441,"rdata/sparse-model-20-4-7-7.RData"
20,1000,4,8,0.760509554140127,1,0.666666666666667,0.509803921568627,0.487046632124352,0.635359116022099,-164.969028973267,2905.95190347917,"rdata/sparse-model-20-4-7-8.RData"
20,1000,4,1,0.471935007385524,0.943870014771049,0.7,0.25,0.371794871794872,0.575,-72.0873067782343,-365.826133080468,"rdata/sparse-model-20-4-8-1.RData"
20,1000,4,2,0.570520965692503,0.994830132939439,0.741935483870968,0.410714285714286,0.430051813471503,0.595,-123.38019813967,992.572873216013,"rdata/sparse-model-20-4-8-2.RData"
20,1000,4,3,0.602789023841655,0.989660265878877,0.694444444444444,0.446428571428571,0.46551724137931,0.72,-153.878674084308,1459.19944634384,"rdata/sparse-model-20-4-8-3.RData"
20,1000,4,4,0.604464285714286,1,0.710526315789474,0.482142857142857,0.48605577689243,0.63,-166.355323334387,1413.50992997485,"rdata/sparse-model-20-4-8-4.RData"
20,1000,4,5,0.654106280193237,1,0.710526315789474,0.482142857142857,0.596491228070175,0.85,-171.900500778866,2136.7312936361,"rdata/sparse-model-20-4-8-5.RData"
20,1000,4,6,0.759820426487093,1,0.710526315789474,0.482142857142857,0.592233009708738,0.72,-170.514206417747,2883.52559017376,"rdata/sparse-model-20-4-8-6.RData"
20,1000,4,7,0.843613707165109,1,0.710526315789474,0.482142857142857,0.588235294117647,0.64,-166.355323334387,3252.26191301263,"rdata/sparse-model-20-4-8-7.RData"
20,1000,4,8,0.724064171122995,1,0.710526315789474,0.482142857142857,0.532110091743119,0.71,-169.127912056627,2603.9107239124,"rdata/sparse-model-20-4-8-8.RData"
20,1000,4,1,0.516047601875225,0.975460122699387,0.65,0.236363636363636,0.367567567567568,0.626126126126126,-105.358371445112,319.287333874561,"rdata/sparse-model-20-4-9-1.RData"
20,1000,4,2,0.586589880707528,0.972051806407635,0.65625,0.381818181818182,0.430622009569378,0.626126126126126,-135.856847389749,1269.37473448319,"rdata/sparse-model-20-4-9-2.RData"
20,1000,4,3,0.553763440860215,0.982958418541241,0.647058823529412,0.4,0.347280334728033,0.581081081081081,-156.651262806548,956.908123748681,"rdata/sparse-model-20-4-9-3.RData"
20,1000,4,4,0.733736762481089,0.991820040899795,0.638888888888889,0.418181818181818,0.495,0.666666666666667,-162.196440251027,2800.55060449387,"rdata/sparse-model-20-4-9-4.RData"
20,1000,4,5,0.643202815662121,0.996591683708248,0.648648648648649,0.436363636363636,0.478448275862069,0.743243243243243,-166.355323334387,2107.54373440531,"rdata/sparse-model-20-4-9-5.RData"
20,1000,4,6,0.782003213711837,0.995228357191547,0.657894736842105,0.454545454545455,0.420512820512821,0.486486486486487,-164.969028973267,3100.16818453383,"rdata/sparse-model-20-4-9-6.RData"
20,1000,4,7,0.823229461756374,0.990456714383095,0.648648648648649,0.436363636363636,0.424731182795699,0.527027027027027,-163.582734612147,3496.22488666193,"rdata/sparse-model-20-4-9-7.RData"
20,1000,4,8,0.66986301369863,1,0.657894736842105,0.454545454545455,0.419642857142857,0.59009009009009,-169.127912056627,2478.08687611456,"rdata/sparse-model-20-4-9-8.RData"
20,1000,5,1,0.600981193785773,0.950226244343891,0.45,0.121621621621622,0.466666666666667,0.685714285714286,-130.31166994527,1398.2077222871,"rdata/sparse-model-20-5-10-1.RData"
20,1000,5,2,0.585578747628083,0.997414350355527,0.571428571428571,0.27027027027027,0.437931034482759,0.746031746031746,-188.536033112305,1295.47262128602,"rdata/sparse-model-20-5-10-2.RData"
20,1000,5,3,0.651054852320675,0.997414350355527,0.583333333333333,0.283783783783784,0.434456928838951,0.701587301587302,-188.536033112305,2013.64666435142,"rdata/sparse-model-20-5-10-3.RData"
